bjd,relative_flux,flux_err,quality_flag
55037.47916667,1.0057989477,0.0006656035,0
55037.50000000,1.0059373429,0.0007082896,0
55037.52083333,1.0070835276,0.0006412749,0
55037.54166667,1.0079659367,0.0006879600,0
55037.56250000,1.0074207951,0.0006790394,0
55037.58333333,1.0085414349,0.0007117866,0
55037.60416667,1.0066071989,0.0006985177,0
55037.62500000,1.0084230464,0.0006679926,0
55037.64583333,1.0081645498,0.0006788437,0
55037.66666667,1.0079619703,0.0007078064,0
55037.68750000,1.0075254877,0.0006479423,0
55037.70833333,1.0094109098,0.0006392154,0
55037.72916667,1.0097800887,0.0006012973,1
55037.75000000,1.0104151526,0.0006991861,0
55037.77083333,1.0105078576,0.0006961177,0
55037.79166667,1.0094171440,0.0006125345,0
55037.81250000,1.0109434053,0.0006692229,0
55037.83333333,1.0111737563,0.0006556778,0
55037.85416667,1.0102658095,0.0006142451,0
55037.87500000,0.9909878365,0.0007176682,0
55037.89583333,1.0101416842,0.0006257635,0
55037.91666667,1.0117601758,0.0006080681,0
55037.93750000,1.0099669224,0.0006713817,0
55037.95833333,1.0114613476,0.0006886640,0
55037.97916667,1.0108324158,0.0006038932,0
55038.00000000,1.0105294245,0.0006790461,0
55038.02083333,1.0101150625,0.0006638750,0
55038.04166667,1.0112948638,0.0006123918,0
55038.06250000,1.0106982989,0.0006207029,0
55038.08333333,1.0115668574,0.0006681569,0
55038.10416667,1.0126892584,0.0006355629,0
55038.12500000,1.0117322994,0.0007125979,0
55038.14583333,1.0130001482,0.0006982488,0
55038.16666667,1.0109058992,0.0007180281,0
55038.18750000,1.0107988236,0.0006311605,0
55038.20833333,1.0108583772,0.0007163668,0
55038.22916667,1.0115294011,0.0006517481,0
55038.25000000,1.0132880845,0.0006417023,0
55038.27083333,1.0104938526,0.0006060419,0
55038.29166667,1.0118290380,0.0006063318,0
55038.31250000,1.0109194059,0.0006830414,0
55038.33333333,1.0111874677,0.0006549515,0
55038.35416667,1.0104742267,0.0006271826,0
55038.37500000,1.0117776430,0.0006736764,0
55038.39583333,1.0110731429,0.0006303430,1
55038.41666667,1.0117377416,0.0006693158,0
55038.43750000,1.0110256067,0.0006431050,0
55038.45833333,1.0094603423,0.0006988263,0
55038.47916667,1.0114680712,0.0006984835,0
55038.50000000,1.0092659696,0.0006572820,0
55038.52083333,1.0092706742,0.0006420983,0
55038.54166667,1.0097590488,0.0006435072,0
55038.56250000,1.0095935472,0.0006966857,0
55038.58333333,1.0109862039,0.0006393815,0
55038.60416667,1.0098537294,0.0006250871,0
55038.62500000,1.0105860199,0.0006101626,0
55038.64583333,1.0093139924,0.0006560032,0
55038.66666667,1.0097549374,0.0006578559,0
55038.68750000,1.0097357879,0.0007009090,0
55038.70833333,1.0096956733,0.0006265486,0
55038.72916667,1.0088141770,0.0006457190,0
55038.75000000,1.0061825709,0.0006970087,0
55038.77083333,1.0060913945,0.0006988348,0
55038.79166667,1.0050856064,0.0006461533,0
55038.81250000,1.0059520246,0.0006550949,0
55038.83333333,1.0056168771,0.0006363943,0
55038.85416667,1.0086493511,0.0007119066,0
55038.87500000,1.0081478366,0.0006142373,0
55038.89583333,1.0088999425,0.0007120499,0
55038.91666667,1.0078543136,0.0006820640,0
55038.93750000,1.0072932383,0.0006637887,0
55038.95833333,1.0075632092,0.0006039191,0
55038.97916667,1.0078683965,0.0006570715,0
55039.00000000,1.0061085677,0.0006489298,0
55039.02083333,1.0066856550,0.0006193463,0
55039.04166667,1.0065297420,0.0006787692,0
55039.06250000,1.0071707921,0.0007165381,0
55039.08333333,1.0001329729,0.0006674627,0
55039.10416667,1.0067064238,0.0006857704,0
55039.12500000,1.0050151037,0.0006082141,0
55039.14583333,1.0053380560,0.0006501200,0
55039.16666667,1.0061584972,0.0006139630,0
55039.18750000,1.0058645730,0.0006735355,0
55039.20833333,1.0061073380,0.0007126179,0
55039.22916667,1.0056899016,0.0006794133,0
55039.25000000,1.0068514189,0.0006092164,0
55039.27083333,1.0043580723,0.0006425599,0
55039.29166667,1.0059516829,0.0006660796,0
55039.31250000,1.0062093397,0.0006483849,0
55039.33333333,1.0060902695,0.0007000373,0
55039.35416667,1.0060795272,0.0006977605,0
55039.37500000,1.0060925887,0.0006734197,0
55039.39583333,1.0050157601,0.0006448150,0
55039.41666667,1.0046544975,0.0006306404,0
55039.43750000,1.0040506148,0.0006127049,0
55039.45833333,1.0050165597,0.0006425877,0
55039.47916667,1.0047008624,0.0006495807,0
55039.50000000,1.0059574669,0.0006810988,0
55039.52083333,1.0049353130,0.0006789792,0
55039.54166667,1.0044717010,0.0006084130,0
55039.56250000,1.0043008474,0.0006474311,0
55039.58333333,1.0062822940,0.0006218135,0
55039.60416667,1.0050106393,0.0006188175,0
55039.62500000,1.0044597725,0.0006992763,0
55039.64583333,1.0050663737,0.0006050298,0
55039.66666667,1.0062128893,0.0006503019,0
55039.68750000,1.0047284579,0.0006201844,0
55039.70833333,1.0054482273,0.0007055196,0
55039.72916667,1.0057505287,0.0006668449,0
55039.75000000,1.0037700180,0.0006277657,0
55039.77083333,1.0045359326,0.0006602913,0
55039.79166667,1.0056891817,0.0006877784,0
55039.81250000,1.0044629572,0.0007149742,0
55039.83333333,1.0052276628,0.0006264535,0
55039.85416667,1.0044383665,0.0007063418,0
55039.87500000,1.0046640275,0.0007121165,0
55039.89583333,1.0045864892,0.0007099705,0
55039.91666667,1.0054284117,0.0006762497,0
55039.93750000,1.0051429683,0.0006755785,0
55039.95833333,1.0050799482,0.0006483853,0
55039.97916667,1.0067557338,0.0006902877,0
55040.00000000,1.0061882784,0.0006637553,0
55040.02083333,1.0036919438,0.0006812926,0
55040.04166667,1.0047604027,0.0006514149,0
55040.06250000,1.0067246983,0.0006877796,0
55040.08333333,1.0046596841,0.0006989366,0
55040.10416667,1.0063547607,0.0006175724,0
55040.12500000,1.0047696445,0.0006999516,0
55040.14583333,1.0049134045,0.0006648356,0
55040.16666667,1.0056736818,0.0007013599,0
55040.18750000,1.0050061807,0.0006517562,0
55040.20833333,1.0053789742,0.0006454849,0
55040.22916667,1.0061699361,0.0007098073,0
55040.25000000,1.0055199410,0.0006301403,0
55040.27083333,1.0051281013,0.0007013055,0
55040.29166667,1.0061143658,0.0006580825,0
55040.31250000,1.0055743630,0.0006616915,0
55040.33333333,1.0045050996,0.0006370162,0
55040.35416667,1.0062714740,0.0006687651,0
55040.37500000,1.0053293206,0.0006390253,0
55040.39583333,1.0047577621,0.0006047123,0
55040.41666667,1.0035731614,0.0006326398,0
55040.43750000,1.0039850657,0.0006007655,0
55040.45833333,1.0059897570,0.0007174026,0
55040.47916667,1.0059691952,0.0007158897,0
55040.50000000,1.0047289708,0.0006474186,0
55040.52083333,1.0034030786,0.0006874045,0
55040.54166667,1.0038650631,0.0006414967,0
55040.56250000,1.0033959267,0.0006805312,0
55040.58333333,1.0032792268,0.0006966516,0
55040.60416667,1.0058130972,0.0007136107,0
55040.62500000,1.0056288636,0.0006480255,0
55040.64583333,1.0034396221,0.0006939958,0
55040.66666667,1.0041317771,0.0006319114,0
55040.68750000,1.0031299117,0.0007188399,0
55040.70833333,1.0039568941,0.0006030924,0
55040.72916667,1.0049775083,0.0006724235,0
55040.75000000,1.0045135166,0.0006791407,0
55040.77083333,1.0042352837,0.0006825655,0
55040.79166667,1.0034632063,0.0006144465,0
55040.81250000,1.0043779403,0.0007126236,0
55040.83333333,1.0037738443,0.0006217420,0
55040.85416667,1.0035346379,0.0006747304,0
55040.87500000,1.0030774065,0.0006267211,0
55040.89583333,1.0032375903,0.0006368660,0
55040.91666667,1.0031093943,0.0006655750,0
55040.93750000,1.0024460709,0.0006500632,0
55040.95833333,1.0021966346,0.0006192271,0
55040.97916667,1.0019344701,0.0006205124,0
55041.00000000,1.0018214301,0.0006501774,0
55041.02083333,1.0021713972,0.0006908740,0
55041.04166667,1.0019238297,0.0007077558,0
55041.06250000,1.0016657231,0.0006100953,0
55041.08333333,1.0014648664,0.0006471725,0
55041.10416667,1.0019625284,0.0006120295,0
55041.12500000,1.0024820824,0.0006019911,0
55041.14583333,1.0015139603,0.0006794062,0
55041.16666667,1.0013385879,0.0006722939,0
55041.18750000,1.0006793506,0.0006195623,0
55041.20833333,1.0009874875,0.0006280575,0
55041.22916667,1.0017147560,0.0006028449,0
55041.25000000,1.0015939449,0.0007001937,0
55041.27083333,1.0014328595,0.0007169629,0
55041.29166667,1.0011881208,0.0006162551,0
55041.31250000,1.0007594830,0.0006277770,0
55041.33333333,1.0006433709,0.0007042091,0
55041.35416667,1.0004122202,0.0007111757,0
55041.37500000,0.9998463512,0.0006503553,0
55041.39583333,1.0000496997,0.0006060747,0
55041.41666667,1.0000132137,0.0006047270,0
55041.43750000,1.0001927526,0.0006688740,0
55041.45833333,0.9997232479,0.0006471474,0
55041.47916667,1.0008207088,0.0006034383,0
55041.50000000,0.9986348578,0.0006699903,0
55041.52083333,0.9997973652,0.0006013563,0
55041.54166667,0.9992165811,0.0006944846,0
55041.56250000,0.9991516231,0.0006367719,0
55041.58333333,0.9985674057,0.0006048310,0
55041.60416667,0.9996547732,0.0006706023,0
55041.62500000,0.9993101883,0.0006477221,0
55041.64583333,0.9994049560,0.0007168560,0
55041.66666667,0.9988439710,0.0006653038,0
55041.68750000,0.9984537732,0.0006330287,0
55041.70833333,0.9985460243,0.0006851327,0
55041.72916667,0.9988021827,0.0006325790,0
55041.75000000,0.9970475708,0.0007085092,0
55041.77083333,0.9989763420,0.0006449666,0
55041.79166667,0.9999781698,0.0006659842,0
55041.81250000,0.9986067605,0.0006060688,0
55041.83333333,0.9980902402,0.0006511345,0
55041.85416667,0.9981220449,0.0006998836,0
55041.87500000,0.9986937269,0.0006966779,0
55041.89583333,0.9980089083,0.0006269182,0
55041.91666667,0.9986897112,0.0006271295,0
55041.93750000,0.9980014766,0.0006980766,0
55041.95833333,0.9993249463,0.0007116478,0
55041.97916667,0.9966269061,0.0006114433,0
55042.00000000,0.9953692677,0.0006540070,0
55042.02083333,0.9955264305,0.0006404945,0
55042.04166667,0.9955591305,0.0007044826,0
55042.06250000,0.9955692760,0.0006100230,0
55042.08333333,0.9974804612,0.0006253351,0
55042.10416667,0.9973283684,0.0006902962,1
55042.12500000,0.9988452244,0.0006061553,0
55042.14583333,0.9988173469,0.0006591042,0
55042.16666667,0.9988132731,0.0006530528,0
55042.18750000,0.9980844474,0.0006401281,1
55042.20833333,0.9993716310,0.0006473487,0
55042.22916667,0.9981516668,0.0006635929,0
55042.25000000,0.9987222696,0.0006193641,1
55042.27083333,0.9972818830,0.0006686395,0
55042.29166667,0.9980738869,0.0006966519,0
55042.31250000,0.9981505567,0.0006912193,0
55042.33333333,0.9982425971,0.0006184680,0
55042.35416667,0.9974891310,0.0006179099,0
55042.37500000,0.9987781814,0.0006321809,0
55042.39583333,0.9990196482,0.0006433290,0
55042.41666667,0.9978992473,0.0006490147,0
55042.43750000,0.9976232569,0.0006815637,1
55042.45833333,0.9979606897,0.0006068017,0
55042.47916667,0.9904014113,0.0006041607,2
55042.50000000,0.9980806451,0.0006470293,0
55042.52083333,0.9983917623,0.0006836596,0
55042.54166667,0.9978288261,0.0006232122,0
55042.56250000,0.9998495188,0.0006769805,0
55042.58333333,0.9985646086,0.0006311794,0
55042.60416667,0.9993360899,0.0007063303,0
55042.62500000,0.9988750150,0.0007074828,0
55042.64583333,0.9984977864,0.0006356745,0
55042.66666667,0.9984598579,0.0006275993,0
55042.68750000,0.9980375858,0.0006493565,0
55042.70833333,0.9982105217,0.0006288638,0
55042.72916667,0.9977882039,0.0006806861,0
55042.75000000,0.9976686380,0.0006991278,0
55042.77083333,0.9998397056,0.0006807711,0
55042.79166667,0.9985785743,0.0006989221,0
55042.81250000,0.9992913195,0.0006476391,0
55042.83333333,0.9978030905,0.0006187580,0
55042.85416667,0.9973787063,0.0006885541,0
55042.87500000,0.9975511414,0.0006432569,0
55042.89583333,0.9978257950,0.0006805525,0
55042.91666667,0.9980622105,0.0006324773,0
55042.93750000,0.9978661704,0.0006097476,0
55042.95833333,0.9973141115,0.0007191098,0
55042.97916667,0.9978290111,0.0006187442,0
55043.00000000,0.9977979653,0.0007186105,0
55043.02083333,0.9980653137,0.0007172736,0
55043.04166667,0.9984659476,0.0006952582,0
55043.06250000,0.9970708035,0.0006791308,0
55043.08333333,0.9979980424,0.0006693368,0
55043.10416667,0.9970896084,0.0007039322,0
55043.12500000,0.9959246113,0.0006347327,0
55043.14583333,0.9979070757,0.0006561217,0
55043.16666667,0.9981045714,0.0006743268,0
55043.18750000,0.9968013916,0.0006493429,0
55043.20833333,0.9962772826,0.0006512984,1
55043.22916667,0.9958568496,0.0006396342,0
55043.25000000,0.9955246028,0.0006677078,0
55043.27083333,0.9964806908,0.0007020689,0
55043.29166667,0.9954087015,0.0006241834,0
55043.31250000,0.9963929339,0.0007121320,0
55043.33333333,0.9949987856,0.0006826905,0
55043.35416667,0.9944538441,0.0006987928,0
55043.37500000,0.9941011365,0.0006667429,0
55043.39583333,0.9937395549,0.0006935420,0
55043.41666667,0.9976820788,0.0006019440,2
55043.43750000,0.9928387020,0.0006982057,0
55043.45833333,0.9929819046,0.0006048167,0
55043.47916667,0.9941414604,0.0007067896,0
55043.50000000,0.9922418812,0.0007190355,0
55043.52083333,0.9931939168,0.0006352881,0
55043.54166667,0.9910685978,0.0006252382,1
55043.56250000,0.9930696452,0.0006918436,0
55043.58333333,0.9909692901,0.0006303632,0
55043.60416667,0.9908527038,0.0007038675,0
55043.62500000,0.9915820808,0.0006123411,0
55043.64583333,0.9910244256,0.0006151146,0
55043.66666667,0.9911899415,0.0007174982,0
55043.68750000,0.9893646374,0.0006808607,0
55043.70833333,0.9897187620,0.0007016265,0
55043.72916667,0.9892090441,0.0006389195,0
55043.75000000,0.9885290840,0.0006811780,0
55043.77083333,0.9893664895,0.0006713090,0
55043.79166667,0.9892812436,0.0006723780,0
55043.81250000,0.9880981474,0.0006819039,0
55043.83333333,0.9890277703,0.0006690431,0
55043.85416667,0.9871791965,0.0006514875,0
55043.87500000,0.9883231916,0.0006331107,0
55043.89583333,0.9874489498,0.0006922298,0
55043.91666667,0.9859799396,0.0006271527,0
55043.93750000,0.9877911657,0.0006830825,0
55043.95833333,0.9858520444,0.0006279999,0
55043.97916667,0.9866419426,0.0006750396,0
55044.00000000,0.9856303323,0.0006896494,0
55044.02083333,0.9854704745,0.0006262457,0
55044.04166667,0.9854944068,0.0006071932,0
55044.06250000,0.9851848106,0.0006157168,0
55044.08333333,0.9841566935,0.0006727196,0
55044.10416667,0.9844894223,0.0007019336,0
55044.12500000,0.9841289836,0.0006053996,0
55044.14583333,0.9837432504,0.0006880982,0
55044.16666667,0.9832175755,0.0006409582,0
55044.18750000,0.9832468599,0.0006574234,0
55044.20833333,0.9842761950,0.0007114631,0
55044.22916667,0.9824653095,0.0006398366,0
55044.25000000,0.9832326563,0.0006558404,0
55044.27083333,0.9818657040,0.0006016419,0
55044.29166667,0.9815085710,0.0006097918,0
55044.31250000,0.9839316669,0.0006310310,0
55044.33333333,0.9820191843,0.0006033423,0
55044.35416667,0.9819174624,0.0006757650,0
55044.37500000,0.9817738559,0.0006511678,0
55044.39583333,0.9821875466,0.0006657774,0
55044.41666667,0.9813804954,0.0006209577,0
55044.43750000,0.9815352579,0.0006355118,0
55044.45833333,0.9801992293,0.0006796589,0
55044.47916667,0.9815383063,0.0007158363,0
55044.50000000,0.9708452997,0.0006060500,2
55044.52083333,0.9811796551,0.0007068461,0
55044.54166667,0.9795130166,0.0006692257,0
55044.56250000,0.9810514963,0.0006676703,0
55044.58333333,0.9791350407,0.0006600334,0
55044.60416667,0.9804451776,0.0006083273,0
55044.62500000,0.9795839062,0.0006107852,0
55044.64583333,0.9810781547,0.0006721094,0
55044.66666667,0.9807386539,0.0006409150,0
55044.68750000,0.9802030904,0.0007100722,0
55044.70833333,0.9817517904,0.0006487909,0
55044.72916667,0.9803531161,0.0006171938,0
55044.75000000,0.9789278259,0.0006857663,1
55044.77083333,0.9814473410,0.0006352024,0
55044.79166667,0.9800788142,0.0006630564,0
55044.81250000,0.9808022717,0.0006837399,0
55044.83333333,0.9811853206,0.0007080317,0
55044.85416667,0.9807340036,0.0006950629,0
55044.87500000,0.9815737199,0.0006811633,0
55044.89583333,0.9811524640,0.0006815560,0
55044.91666667,0.9824400937,0.0007135110,0
55044.93750000,0.9817709336,0.0006354989,0
55044.95833333,0.9828108221,0.0006001335,0
55044.97916667,0.9837819124,0.0006326345,0
55045.00000000,0.9838035924,0.0006261470,0
55045.02083333,0.9835377177,0.0006794202,0
55045.04166667,0.9832166268,0.0006760454,0
55045.06250000,0.9842957172,0.0006712154,0
55045.08333333,0.9840855693,0.0006019492,0
55045.10416667,0.9849694219,0.0006874534,0
55045.12500000,0.9840731558,0.0006388236,0
55045.14583333,0.9860660469,0.0006798067,1
55045.16666667,0.9858979507,0.0006667894,0
55045.18750000,0.9876600667,0.0006411277,0
55045.20833333,0.9874265446,0.0006161492,0
55045.22916667,0.9848870476,0.0006113303,0
55045.25000000,0.9848482808,0.0006997822,0
55045.27083333,0.9848190217,0.0007102077,0
55045.29166667,0.9863858149,0.0006779746,0
55045.31250000,0.9860231227,0.0006124121,0
55045.33333333,0.9898170442,0.0006482433,0
55045.35416667,0.9897657464,0.0006874727,0
55045.37500000,0.9902093132,0.0006935785,0
55045.39583333,0.9907327327,0.0006141862,0
55045.41666667,0.9902616419,0.0006000037,0
55045.43750000,0.9905627025,0.0006854564,0
55045.45833333,0.9910375493,0.0006427915,1
55045.47916667,0.9928337650,0.0006305378,0
55045.50000000,0.9920633643,0.0006015477,0
55045.52083333,0.9925472746,0.0006648359,0
55045.54166667,0.9939330108,0.0007021381,0
55045.56250000,0.9938387033,0.0007149158,0
55045.58333333,0.9942289157,0.0006678894,0
55045.60416667,0.9946373751,0.0006617354,0
55045.62500000,0.9939898629,0.0006102068,0
55045.64583333,0.9952268493,0.0006658647,0
55045.66666667,1.0034089095,0.0006455975,0
55045.68750000,0.9964254826,0.0006728562,0
55045.70833333,0.9960145393,0.0006466472,0
55045.72916667,0.9970614837,0.0006288359,0
55045.75000000,0.9983635300,0.0006113958,0
55045.77083333,0.9988043888,0.0006377902,0
55045.79166667,0.9988469008,0.0006115974,0
55045.81250000,0.9990329983,0.0006212276,0
55045.83333333,0.9988824275,0.0007184803,0
55045.85416667,1.0005531597,0.0006532924,0
55045.87500000,1.0012851757,0.0006638246,0
55045.89583333,1.0020469630,0.0007048342,0
55045.91666667,1.0007418175,0.0007194683,0
55045.93750000,1.0028503947,0.0006699257,0
55045.95833333,1.0022829001,0.0006974969,0
55045.97916667,1.0027178571,0.0006392329,0
55046.00000000,1.0036396541,0.0006366893,0
55046.02083333,1.0030808805,0.0006483244,0
55046.04166667,1.0023103075,0.0006807009,0
55046.06250000,1.0046058949,0.0006818630,0
55046.08333333,1.0046798519,0.0006378287,0
55046.10416667,1.0045577775,0.0006159852,0
55046.12500000,1.0055123428,0.0006758876,0
55046.14583333,1.0059018468,0.0006153991,0
55046.16666667,1.0046714366,0.0006694191,0
55046.18750000,1.0059787547,0.0006832107,0
55046.20833333,1.0046740827,0.0006840734,0
55046.22916667,1.0064042520,0.0006904167,0
55046.25000000,1.0064732147,0.0007047431,0
55046.27083333,1.0072954122,0.0006599951,0
55046.29166667,1.0064562638,0.0006876299,0
55046.31250000,1.0071217547,0.0006743007,0
55046.33333333,1.0056045534,0.0006223968,0
55046.35416667,1.0081310879,0.0006030828,0
55046.37500000,1.0079158509,0.0006341450,0
55046.39583333,1.0081943419,0.0006531640,0
55046.41666667,1.0072845986,0.0006740527,0
55046.43750000,1.0087130709,0.0007019951,0
55046.45833333,1.0095951508,0.0006235495,0
55046.47916667,1.0085704428,0.0006150660,0
55046.50000000,1.0092577437,0.0007156176,0
55046.52083333,1.0083560979,0.0006129653,0
55046.54166667,1.0089254779,0.0006574189,0
55046.56250000,1.0080250139,0.0006702676,0
55046.58333333,1.0096402547,0.0006649649,0
55046.60416667,1.0092680230,0.0006103239,0
55046.62500000,1.0084745685,0.0006068432,0
